강좌검색,,,,,,,,,,,,,,,,,,,,,
" 년도 : 2020학년도,   학기 : 2학기,   교양영역 : 전체,   상위영역 : 전체,   이수과정 : 전체,   학년 : 전체,   개설대학 : 전체,   개설학과 : 전체,   개설전공 : 전체,   수업진행형태 : 전체,   성적부여형태 : 전체",,,,,,,,,,,,,,,,,,,,,
교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,장바구니신청,정원,수강신청인원,비고,강의언어,개설상태
교양,기초교육원,,학사,1학년,031.032,002,창의적 사고와 표현,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,003-211-1/003-211-1,박현희,22,25 (25),20,주제: 공동체와 정의,한국어,설강
교양,기초교육원,,학사,1학년,031.032,003,창의적 사고와 표현,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,003-211-1/003-211-1,이유선,32,25 (25),20,주제: 마음 <초안지 미수용>,한국어,설강
교양,기초교육원,,학사,1학년,031.032,004,창의적 사고와 표현,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,003-211-1/003-211-1,이상원,14,25 (25),7,주제: 인간과 자연의 공존 <초안지 미수용>,한국어,설강
교양,기초교육원,,학사,1학년,031.032,005,창의적 사고와 표현,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,043-1-405/043-1-405,김광식,27,25 (25),24,주제: 과학과 영화 <초안지 미수용>,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,001,논리와 비판적 사고,,3,3,0,월(15:30~18:20),이론,006-103,이주한,133,40 (40),38,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,002,논리와 비판적 사고,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,001-102/001-102,이선형,36,40 (40),36,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,003,논리와 비판적 사고,,3,3,0,금(10:00~12:50),이론,043-1-401,최동호,157,40 (40),29,,한국어,설강
교양,인문대학,철학과,학사,1학년,031.033,004,논리와 비판적 사고,,3,3,0,금(14:00~16:50),이론,007-202,박지영,156,40 (40),35,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.001,001,초급한국어,,2,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,002-101/002-101,박지용,8,20 (20),12,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.002,001,중급한국어 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,001-209/001-209,윤예진,6,20 (20),4,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.003,001,중급한국어 2,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,001-210/001-210,김주상,9,20 (20),8,,한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.004,001,고급한국어,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,002-110/002-110,이현주,12,20 (20),10,<글로벌 인재반> '글로벌인재특별전형'의 1유형 혹은 2유형으로 입학한 학생만 수강 가능. (단 해당 전형으로 입학하였어도 한국어 능력에 따라 다른 강좌를 수강할 수 있음.),한국어,설강
교양,인문대학,국어국문학과,학사,1학년,032.004,002,고급한국어,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-103/003-103,최보람,11,20 (20),12,<외국인 유학생반> '글로벌인재특별전형'의 1유형으로 입학한 학생과 교환 학생만 수강 가능. (단 해당 전형으로 입학하였어도 한국어 능력에 따라 다른 강좌를 수강할 수 있음),한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,001,초급한문 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,005-212/005-212,신지영,66,40 (40),40,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,002,초급한문 1,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,009-110/009-110,김지현,79,40 (40),36,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,003,초급한문 1,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,006-105/006-105,정지현,30,40 (40),33,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,004,초급한문 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,001-101/001-101,서용준,30,40 (40),37,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,005,초급한문 1,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,083-404/083-404,양중석,22,40 (40),14,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,006,초급한문 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,007-201/007-201,주기평,31,40 (40),32,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,007,초급한문 1,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,005-211/005-211,강성위,33,40 (40),37,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.005,008,초급한문 1,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,008-101/008-101,임도현,52,40 (40),34,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,001,초급한문 2,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,001-101/001-101,김효신,32,40 (40),41,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,002,초급한문 2,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,007-201/007-201,최형섭,14,40 (40),10,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.006,003,초급한문 2,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,001-102/001-102,이주현,13,40 (40),14,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.007,001,중급한문,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,002-106/002-106,최형섭,16,40 (40),12,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.007,002,중급한문,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,008-303/008-303,김효신,20,40 (40),21,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.008,001,한문명작읽기,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-106/003-106,최형섭,22,40 (40),29,,한국어,설강
교양,인문대학,동양사학과,학사,1학년,032.009,001,역사와 철학 한문원전읽기,,3,3,0,금(14:00~16:50),이론,014-522,최진묵,14,30 (30),12,,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,001,초급중국어 1,,3,3,1,월(14:00~15:15)/월(17:00~17:50)/월(17:00~17:50)/수(14:00~15:15),이론/실습반1/실습반2/이론,083-201/083-501/083-502/083-201,이현정,23,20 (20),18,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,002,초급중국어 1,,3,3,1,화(15:30~16:45)/화(17:00~17:50)/목(15:30~16:45),이론/실습반1/이론,003-104/001-101/003-104,이화진,18,20 (20),9,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,004,초급중국어 1,,3,3,1,월(09:30~10:45)/수(09:30~10:45)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,008-302/008-302/083-501/083-502,정세진,16,20 (20),13,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,005,초급중국어 1,,3,3,1,화(12:30~13:45)/화(17:00~17:50)/화(17:00~17:50)/목(12:30~13:45),이론/실습반1/실습반2/이론,008-303/083-502/083-602/008-303,이성현,20,20 (20),15,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,006,초급중국어 1,,3,3,1,월(15:30~16:45)/수(15:30~16:45)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,003-106/003-106/003-103/003-105,김하늬,16,20 (20),19,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,007,초급중국어 1,,3,3,1,월(12:30~13:45)/수(12:30~13:45)/수(17:00~17:50)/수(17:00~17:50),이론/이론/실습반1/실습반2,014-102/014-102/003-114/003-116,정진선,20,20 (20),17,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,009,초급중국어 1,,3,3,1,화(14:00~15:15)/목(14:00~15:15)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,003-103/003-103/003-116/008-302,김지영,23,20 (20),22,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,010,초급중국어 1,,3,3,1,화(14:00~15:15)/목(14:00~15:15)/목(17:00~17:50),이론/이론/실습반1,001-210/001-210/001-207,이성현,14,20 (20),5,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,011,초급중국어 1,,3,3,1,월(12:30~13:45)/월(17:00~17:50)/월(17:00~17:50)/수(12:30~13:45),이론/실습반1/실습반2/이론,003-108/003-114/003-116/003-108,양선혜,16,20 (20),12,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,012,초급중국어 1,,3,3,1,월(15:30~16:45)/월(17:00~17:50)/수(15:30~16:45),이론/실습반1/이론,003-103/003-105/003-103,양선혜,7,20 (20),5,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,013,초급중국어 1,,3,3,1,화(15:30~16:45)/목(15:30~16:45)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,003-106/003-106/001-204/002-106,김지영,21,20 (20),22,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.010,014,초급중국어 1,,3,3,1,화(12:30~13:45)/화(17:00~17:50)/화(17:00~17:50)/목(12:30~13:45),이론/실습반1/실습반2/이론,008-302/001-207/001-209/008-302,신미경,17,20 (20),16,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,003,초급중국어 2,,3,3,1,화(09:30~10:45)/목(09:30~10:45)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,001-210/001-210/001-210/002-110,신미경,23,20 (20),19,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,004,초급중국어 2,,3,3,1,화(15:30~16:45)/화(17:00~17:50)/목(15:30~16:45),이론/실습반1/이론,003-107/008-302/003-107,허윤정,7,20 (20),7,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,005,초급중국어 2,,3,3,1,화(12:30~13:45)/화(17:00~17:50)/목(12:30~13:45),이론/실습반1/이론,002-110/002-104/002-110,허윤정,16,20 (20),7,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,006,초급중국어 2,,3,3,1,월(11:00~12:15)/월(17:00~17:50)/월(17:00~17:50)/수(11:00~12:15),이론/실습반1/실습반2/이론,014-102/002-102/002-110/014-102,정세진,25,20 (20),15,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,007,초급중국어 2,,3,3,1,월(12:30~13:45)/수(12:30~13:45)/수(17:00~17:50),이론/이론/실습반1,001-101/001-101/002-106,송가배,11,20 (20),5,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.011,008,초급중국어 2,,3,3,1,화(11:00~12:15)/목(11:00~12:15)/목(17:00~17:50)/목(17:00~17:50),이론/이론/실습반1/실습반2,001-210/001-210/083-201/083-202,이윤희,20,20 (20),17,"수강제한 관련 수강편람 필독, 랩수업 있음(주당 1시간)",한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,001,중급중국어 1,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,001-209/001-209,이윤희,11,20 (20),9,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,002,중급중국어 1,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,001-102/001-102,김수희,14,20 (20),15,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,003,중급중국어 1,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,002-101/002-101,이윤희,13,20 (20),12,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,004,중급중국어 1,,3,3,0,월(15:30~16:45)/수(15:30~16:45),이론/이론,003-114/003-114,김수희,16,20 (20),17,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,005,중급중국어 1,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,002-110/002-110,홍혜진,11,20 (20),7,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.012,006,중급중국어 1,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,001-209/001-209,홍혜진,8,20 (20),6,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.013,001,중급중국어 2,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,001-207/001-207,신미경,20,20 (20),19,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.013,003,중급중국어 2,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,001-210/001-210,이운재,10,20 (20),6,수강제한 관련 수강편람 필독,한국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.014,001,중국어회화 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,003-108/003-108,류야페이,6,15 (15),4,중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독.(단계별 수강에 대한 안내는 중문과 홈페이지 참조),중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.014,002,중국어회화 1,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,014-202/014-202,당리,8,15 (15),7,중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독.(단계별 수강에 대한 안내는 중문과 홈페이지 참조),중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.014,003,중국어회화 1,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,007-110-A/007-110-A,류야페이,7,15 (15),3,중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독.(단계별 수강에 대한 안내는 중문과 홈페이지 참조),중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.015,002,중국어회화 2,,3,3,0,화(15:30~16:45)/목(15:30~16:45),이론/이론,001-101/001-101,당리,13,15 (15),6,중국학생 수강 권장하지 않음. 수강제한 관련 수강편람 필독.(단계별 수강에 대한 안내는 중문과 홈페이지 참조),중국어,설강
교양,인문대학,중어중문학과,학사,1학년,032.016,001,미디어중국어,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,003-107/003-107,두염빙,18,20 (20),18,중국학생 수강 권장하지 않음. 단계별 수강에 대한 안내는 중문과 홈페이지 참조,중국어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,001,대학영어 1,,2,3,1,월(09:30~10:45)/수(09:30~10:45)/금(10:00~10:50),이론/이론/실습,003-114/003-114/002-104,Paul Shepherd,55,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,002,대학영어 1,,2,3,1,월(09:30~10:45)/수(09:30~10:45)/목(18:00~18:50),이론/이론/실습,005-107-1/005-107-1/002-102,권진아,61,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,003,대학영어 1,,2,3,1,월(09:30~10:45)/수(09:30~10:45)/목(17:00~17:50),이론/이론/실습,003-213/003-213/002-104-1,Linda Yoon,60,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,004,대학영어 1,,2,3,1,월(11:00~12:15)/수(11:00~12:15)/금(10:00~10:50),이론/이론/실습,002-102/002-102/002-102,권진아,80,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,005,대학영어 1,,2,3,1,월(11:00~12:15)/수(11:00~12:15)/금(11:00~11:50),이론/이론/실습,002-101-1/002-101-1/002-101-1,서보람,112,20 (20),20,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,006,대학영어 1,,2,3,1,월(11:00~12:15)/수(11:00~12:15)/금(10:00~10:50),이론/이론/실습,003-116/003-116/002-101,조희연,76,20 (20),20,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,007,대학영어 1,,2,3,1,월(11:00~12:15)/화(17:00~17:50)/수(11:00~12:15),이론/실습/이론,005-208/002-106/005-208,김은아,88,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,008,대학영어 1,,2,3,1,월(11:00~12:15)/화(18:00~18:50)/수(11:00~12:15),이론/실습/이론,003-213/002-101/003-213,Linda Yoon,56,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,009,대학영어 1,,2,3,1,월(11:00~12:15)/수(11:00~12:15)/목(17:00~17:50),이론/이론/실습,003-109/003-109/002-101-1,Andrew Mahaffey Wilbur,91,20 (20),22,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,010,대학영어 1,,2,3,1,월(11:00~12:15)/수(11:00~12:15)/목(18:00~18:50),이론/이론/실습,008-408/008-408/002-101-1,Jennifer Baillargeon,105,20 (20),20,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,011,대학영어 1,,2,3,1,월(12:30~13:45)/수(12:30~13:45)/목(18:00~18:50),이론/이론/실습,003-114/003-114/002-101,Paul Shepherd,34,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,012,대학영어 1,,2,3,1,월(12:30~13:45)/수(12:30~13:45)/금(11:00~11:50),이론/이론/실습,002-104/002-104/002-104,Christopher Hemann,37,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,013,대학영어 1,,2,3,1,월(12:30~13:45)/화(18:00~18:50)/수(12:30~13:45),이론/실습/이론,002-105/002-105/002-105,Dylan Williams,93,20 (20),21,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,014,대학영어 1,,2,3,1,월(12:30~13:45)/수(12:30~13:45)/금(12:00~12:50),이론/이론/실습,004-201/004-201/002-101,Robin Anderson,47,20 (20),20,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,015,대학영어 1,,2,3,1,월(12:30~13:45)/수(12:30~13:45)/목(17:00~17:50),이론/이론/실습,003-109/003-109/002-105,Andrew Mahaffey Wilbur,46,20 (20),20,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
교양,인문대학,영어영문학과,학사,1학년,032.017,016,대학영어 1,,2,3,1,월(12:30~13:45)/수(12:30~13:45)/금(12:00~12:50),이론/이론/실습,008-408/008-408/002-101-1,Jennifer Baillargeon,41,20 (20),22,"ⓔ수강기준에 맞지않을시 F(""TEPS 및 기초영어·대학영어1·대학영어2·고급영어 이수안내"" 반드시 확인후 신청)",영어,설강
